"SERIESDATE","Time","Recap_Date","YR","MON","Depth","Temp","Vented","Hook","Pred","Baro_cond","FLM","TagNo","Recap","Recapture_Date","Time_at_large","StartDate","EndDate","Start_Index","End_Index","layer"
"2022-10-27",9,NA,"2022","10",37,24.0924587249756,1,0,1,"1",0.323,"GM10536",0,NA,NA,2022-10-01,NA,4,12,77
"2022-10-27",9,NA,"2022","10",37,24.0924587249756,1,0,1,"1",0.348,"GM10537",0,NA,NA,2022-10-01,NA,4,12,77
"2022-10-27",9,NA,"2022","10",37,24.0924587249756,1,0,1,"1",0.339,"GM10535",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",29,23.492015838623,1,0,1,"1",0.265,"GM10544",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",1,"26-Nov-22","2022","11",29,23.492015838623,1,0,1,"1",0.326,"GM10547",1,2022-11-26,25,2022-10-01,2022-10-01,4,4,77
"2022-11-01",9,NA,"2022","11",29,23.492015838623,1,0,1,"1",0.343,"GM10549",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",29,23.492015838623,1,0,1,"1",0.313,"GM10538",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",29,23.492015838623,1,0,1,"1",0.32,"GM10539",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",29,23.492015838623,1,0,1,"1",0.273,"GM10548",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",29,23.492015838623,1,0,1,"1",0.301,"GM10546",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",29,23.492015838623,1,0,1,"1",0.272,"GM10541",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",29,23.492015838623,1,0,1,"1",0.377,"GM10543",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",29,23.492015838623,1,0,1,"1",0.274,"GM10540",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",29,23.492015838623,1,0,1,"1",0.304,"GM10542",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",30,23.5916194915771,1,0,1,"1",0.357,"GM10555",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",30,23.5916194915771,1,0,1,"1",0.282,"GM10561",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",30,23.5916194915771,1,0,1,"1",0.336,"GM10556",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-01",9,NA,"2022","11",30,23.5916194915771,1,0,1,"1",0.28,"GM10552",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-03",9,NA,"2022","11",30,24.0779438018799,1,0,1,"1",0.334,"GM10570",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-03",9,NA,"2022","11",30,24.0779438018799,1,0,1,"1",0.338,"GM10568",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-03",9,NA,"2022","11",30,24.0779438018799,1,0,1,"1",0.349,"GM10566",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-03",9,NA,"2022","11",30,24.0779438018799,1,0,1,"1",0.322,"GM10581",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-03",9,NA,"2022","11",30,24.0779438018799,1,0,1,"1",0.342,"GM10569",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-08",9,NA,"2022","11",34,24.3692302703857,1,0,0,"1",0.346,"GM15153",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",9,NA,"2022","11",34,24.3692302703857,1,0,0,"1",0.308,"GM15151",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",9,NA,"2022","11",34,24.3692302703857,1,0,0,"2",0.34,"GM15150",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",9,NA,"2022","11",40,24.5366592407227,0,0,1,"1",0.341,"GM15160",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",9,NA,"2022","11",40,24.5366592407227,0,0,1,"1",0.346,"GM15162",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",9,NA,"2022","11",40,24.5366592407227,1,0,1,"1",0.34,"GM15159",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",9,NA,"2022","11",40,24.5366592407227,0,0,1,"2",0.31,"GM15157",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",9,NA,"2022","11",40,24.5366592407227,0,0,1,"1",0.374,"GM15163",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",2,"11-Mar-23","2022","11",40,24.5366592407227,1,0,1,"1",0.325,"GM15161",1,2023-03-11,123,2022-10-01,2023-01-01,4,5,76
"2022-11-08",9,NA,"2022","11",40,24.5366592407227,1,0,1,"1",0.352,"GM15155",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",9,NA,"2022","11",40,24.5366592407227,0,0,1,"1",0.318,"GM15158",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",9,NA,"2022","11",40,24.5366592407227,1,0,1,"3",0.295,"GM15156",0,NA,NA,2022-10-01,NA,4,12,76
"2022-11-08",9,NA,"2022","11",39,24.5785274505615,0,0,1,"1",0.292,"GM13423",0,NA,NA,2022-10-01,NA,4,12,75
"2022-11-08",9,NA,"2022","11",39,24.5785274505615,0,0,1,"1",0.321,"GM13424",0,NA,NA,2022-10-01,NA,4,12,75
"2022-11-08",9,NA,"2022","11",39,24.5785274505615,0,0,1,"1",0.324,"GM13425",0,NA,NA,2022-10-01,NA,4,12,75
"2022-11-08",2,"15-Mar-23","2022","11",39,24.5785274505615,0,0,1,"1",0.326,"GM13428",1,2023-03-15,127,2022-10-01,2023-01-01,4,5,75
"2022-11-08",9,NA,"2022","11",39,24.5785274505615,0,0,1,"2",0.319,"GM13426",0,NA,NA,2022-10-01,NA,4,12,75
"2022-11-08",9,NA,"2022","11",39,24.5785274505615,0,0,1,"1",0.28,"GM13422",0,NA,NA,2022-10-01,NA,4,12,75
"2022-11-08",2,"15-Mar-23","2022","11",39,24.5785274505615,0,0,1,"1",0.289,"GM13427",1,2023-03-15,127,2022-10-01,2023-01-01,4,5,75
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"1",0.286,"GM15174",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,0,0,1,"1",0.295,"GM15170",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"1",0.345,"GM15178",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"1",0.34,"GM15167",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"1",0.33,"GM15169",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"2",0.345,"GM15168",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"1",0.286,"GM15175",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"1",0.278,"GM15176",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",3,"7-Apr-23","2022","11",31,22.740650177002,1,0,1,"1",0.343,"GM15179",1,2023-04-07,142,2022-10-01,2023-04-01,4,6,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"1",0.325,"GM15166",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"1",0.326,"GM15165",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"1",0.354,"GM15173",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"2",0.37,"GM15171",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",9,NA,"2022","11",31,22.740650177002,1,0,1,"1",0.299,"GM15172",0,NA,NA,2022-10-01,NA,4,12,41
"2022-11-16",4,"18-Jul-23","2022","11",31,22.740650177002,0,0,1,"1",0.233,"GM15177",1,2023-07-18,244,2022-10-01,2023-07-01,4,7,41
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.308,"GM13447",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.29,"GM13455",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.263,"GM13458",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.329,"GM13437",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.294,"GM13451",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.303,"GM13457",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.211,"GM13459",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.33,"GM13460",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.313,"GM13434",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.326,"GM13435",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.277,"GM13448",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.298,"GM13462",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.259,"GM13442",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.291,"GM13445",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.33,"GM13431",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.32,"GM13438",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.318,"GM13439",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.297,"GM13444",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.336,"GM13436",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.27,"GM13433",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.27,"GM13441",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.328,"GM13432",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.361,"GM13446",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.296,"GM13454",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-17",9,NA,"2022","11",26,21.3868064880371,0,0,1,"1",0.315,"GM13456",0,NA,NA,2022-10-01,NA,4,12,42
"2022-11-18",2,"1-Jan-23","2022","11",33,21.3678035736084,0,0,0,"1",0.366,"GM13469",1,2023-01-01,44,2022-10-01,2023-01-01,4,5,43
"2022-11-18",9,NA,"2022","11",33,21.3678035736084,0,0,0,"1",0.366,"GM13466",0,NA,NA,2022-10-01,NA,4,12,43
"2022-11-18",9,NA,"2022","11",33,21.3678035736084,0,0,0,"1",0.369,"GM13467",0,NA,NA,2022-10-01,NA,4,12,43
"2022-11-18",9,NA,"2022","11",33,21.3678035736084,0,0,0,"1",0.333,"GM13468",0,NA,NA,2022-10-01,NA,4,12,43
"2022-11-18",9,NA,"2022","11",33,21.3678035736084,0,0,0,"1",0.288,"GM13471",0,NA,NA,2022-10-01,NA,4,12,43
"2022-11-18",9,NA,"2022","11",33,21.3678035736084,1,0,0,"1",0.355,"GM13465",0,NA,NA,2022-10-01,NA,4,12,43
"2022-11-18",9,NA,"2022","11",33,21.3678035736084,0,0,0,"1",0.31,"GM13470",0,NA,NA,2022-10-01,NA,4,12,43
"2022-11-18",9,NA,"2022","11",33,21.3678035736084,0,0,0,"1",0.295,"GM13472",0,NA,NA,2022-10-01,NA,4,12,43
"2022-04-18",4,"13-Mar-23","2022","11",33,21.3678035736084,1,0,0,"1",0.377,"GM12440",1,2023-03-13,329,2022-04-01,2023-01-01,2,5,43
"2022-11-18",9,NA,"2022","11",34,21.7262210845947,1,0,0,"1",0.25,"GM13476",0,NA,NA,2022-10-01,NA,4,12,43
"2022-11-18",9,NA,"2022","11",27,21.5267810821533,1,0,1,"1",0.27,"GM10586",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-18",9,NA,"2022","11",27,21.5267810821533,1,0,1,"1",0.275,"GM10592",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-18",9,NA,"2022","11",27,21.5267810821533,1,0,1,"1",0.312,"GM10585",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-18",9,NA,"2022","11",27,21.5267810821533,1,0,1,"1",0.295,"GM10590",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-18",9,NA,"2022","11",27,21.5267810821533,1,0,1,"1",0.352,"GM10594",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-18",9,NA,"2022","11",27,21.4388637542725,1,0,1,"1",0.279,"GM10593",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-18",9,NA,"2022","11",27,21.5267810821533,1,0,1,"1",0.279,"GM10595",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-18",9,NA,"2022","11",27,21.4388637542725,1,0,1,"1",0.307,"GM10591",0,NA,NA,2022-10-01,NA,4,12,77
"2022-11-19",9,NA,"2022","11",27,20.9505805969238,1,0,1,"1",0.291,"GM10600",0,NA,NA,2022-10-01,NA,4,12,78
"2022-11-19",9,NA,"2022","11",27,20.9505805969238,1,0,1,"1",0.35,"GM10601",0,NA,NA,2022-10-01,NA,4,12,78
"2022-11-19",9,NA,"2022","11",27,20.9505805969238,1,0,1,"1",0.287,"GM10609",0,NA,NA,2022-10-01,NA,4,12,78
"2022-11-19",9,NA,"2022","11",27,20.9505805969238,1,0,1,"1",0.296,"GM10615",0,NA,NA,2022-10-01,NA,4,12,78
"2022-11-19",9,NA,"2022","11",27,20.8895492553711,1,0,1,"1",0.376,"GM10596",0,NA,NA,2022-10-01,NA,4,12,78
"2022-11-19",9,NA,"2022","11",27,20.8895492553711,1,0,1,"1",0.257,"GM10611",0,NA,NA,2022-10-01,NA,4,12,78
"2022-11-19",2,"7-Jan-23","2022","11",27,20.9505805969238,1,0,1,"1",0.35,"GM10607",1,2023-01-07,49,2022-10-01,2023-01-01,4,5,78
